slot12,kind,sentence,title,author
01:45,quarter_to,It was not yet a quarter to two when I heard horses’ feet and wheels outside.,Bleak House,Charles Dickens
05:30,half_past,"By half-past five, post meridian, Horse Guards’ time, it has even elicited a new remark from the Honourable Mr.",Bleak House,Charles Dickens
12:00,midnight,"Midnight comes, and with it the same blank.",Bleak House,Charles Dickens
03:00,oclock,"As the night lags tardily on—or rather when it seems to stop altogether, at between two and three o’clock—they find a restless craving on him to know more about the weather, now he cannot see it.",Bleak House,Charles Dickens
03:00,oclock,Who will tell him!” CHAPTER LIX Esther’s Narrative It was three o’clock in the morning when the houses outside London did at last begin to exclude the country and to close us in with streets.,Bleak House,Charles Dickens
04:00,oclock,"A very few words, here and there, were then enough for him; and thus we came, at between three and four o’clock in the morning, into Islington.",Bleak House,Charles Dickens
05:30,half_past,"We turned down it, and as we went shuffling through the sleet, I heard the clocks strike half-past five.",Bleak House,Charles Dickens
10:00,oclock,"“I have been sitting with him since ten o’clock last night.” “Oh, dear me, he is ill!” “No, no, believe me; not ill, but not quite well.",Bleak House,Charles Dickens
05:00,oclock,"Ada had already told me that she called every Monday at five o’clock, with one little extra white bow in her bonnet, which never appeared there at any other time, and with her largest reticule of documents on her arm.",Bleak House,Charles Dickens
08:00,oclock,One evening he had arranged to meet me at eight o’clock.,Bleak House,Charles Dickens
02:30,half_past,We have purchased permission to waive the usual delay; and at half-past two o’clock the Mayor of Marseilles will be waiting for us at the city hall.,The Count of Monte Cristo,Alexandre Dumas
03:00,oclock,"Arrived here only yesterday morning, and married today at three o’clock!",The Count of Monte Cristo,Alexandre Dumas
04:00,oclock,It was four o’clock when Dantès was placed in this chamber.,The Count of Monte Cristo,Alexandre Dumas
10:00,oclock,"At last, about ten o’clock, and just as Dantès began to despair, steps were heard in the corridor, a key turned in the lock, the bolts creaked, the massy oaken door flew open, and a flood of light from two torches pervaded the apartment.",The Count of Monte Cristo,Alexandre Dumas
02:30,half_past,"“The 28th of February, 1815, at half-past two in the afternoon.” “Today is the 30th of July, 1816,—why, it is but seventeen months.” “Only seventeen months,” replied Dantès.",The Count of Monte Cristo,Alexandre Dumas
